EarthRef.org -- GERM Partition Coefficient (Kd) Database														
Database development and maintenance by the PACER Team -- Data contribution by Roger Nielsen														
														
DATA:														
Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted	SiO2	SiO2_sigma
54A	Apatite		Sm	28.3	2.9			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Gd	22.1	2.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Lu	2.94	0.08			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Hf	0.0088	0.002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Ta	0.0016	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Pb	2.1	0.51			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Th	0.47	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		U	0.34	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
BS19 Carbonatite	Apatite		Li	0.044	0.12			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Be	0.0005	0.0003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		B	0.013	0.007			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Si	0.89	0.1			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		K	0.022	0.007			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Rb	0.006	0.003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Sr	0.42	0.02			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Y	0.5	0.05			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Zr	0.026	0.013			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Nb	0.005	0.002			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Cs	0.004	0.003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Ba	0.012	0.011			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		La	0.33	0.02			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Ce	0.4	0.03			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Pr	0.45	0.04			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Sm	0.55	0.06			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Gd	0.58	0.06			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Lu	0.33	0.07			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Hf	0.017	0.011			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Ta	0.006	0.004			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Pb	0.37	0.015			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		Th	0.41	0.22			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS19 Carbonatite	Apatite		U	0.11	0.7			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Li	0.046	0.011			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Be	0.0006	0.0003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		B	0.049	0.009			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Si	0.35	0.12			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		K	0.03	0.01			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Rb	0.01	0.001			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Sr	0.42	0.02			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Y	0.42	0.21			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Zr	0.009	0.004			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Nb	0.007	0.003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Cs	0.0004	0.0004			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Ba	0.027	0.013			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		La	0.23	0.02			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Ce	0.33	0.2			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Pr	0.31	0.02			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Sm	0.43	0.11			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Gd	0.52	0.19			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Lu	0.34	0.23			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Hf	0.006	0.001			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Ta	0.013	0.006			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Pb	0.013	0.016			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		Th	0.25	0.09			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS23 Carbonatite	Apatite		U	0.0007	0.0002			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Li	0.01	0.01			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Be	0.0002	0.0004			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		B	0.02	0.015			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Si	0.73	0.42			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		K	0.016	0.008			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Rb	0.001	0.001			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Sr	0.28	0.15			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Y	0.37	0.16			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Zr	0.006	0.003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Nb	0.002	0.001			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Cs	0.0003	0.0002			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Ba	0.015	0.005			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		La	0.28	0.08			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Ce	0.19	0.11			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Pr	0.37	0.12			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Sm	0.45	0.15			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Gd	0.49	0.17			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Lu	0.23	0.1			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Hf	0.004	0.002			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Ta	0.006	0.003			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Pb	0.02	0.03			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		Th	0.13	0.06			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
BS25 Carbonatite	Apatite		U	0.0003	0.0001			Experimental	Klemme and Dalpe 2003 10.2138/am-2003-0417	Solid-Melt	CBK addition	15-MAY-2014	NaN	NaN
Torihama Dacite	Apatite		La	36	11			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	73.34	5
Torihama Dacite	Apatite		Ce	48	15			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	74.34	6
Torihama Dacite	Apatite		Pr	64	19			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	75.34	7
Torihama Dacite	Apatite		Nd	77	23			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	76.34	8
Torihama Dacite	Apatite		Sm	93	28			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	77.34	9
Torihama Dacite	Apatite		Eu	55	17			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	78.34	10
Torihama Dacite	Apatite		Gd	127	38			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	79.34	11
Torihama Dacite	Apatite		Tb	102	31			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	80.34	12
Torihama Dacite	Apatite		Dy	76	23			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	81.34	13
Torihama Dacite	Apatite		Ho	62	19			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	82.34	14
Torihama Dacite	Apatite		Er	57	17			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	83.34	15
Torihama Dacite	Apatite		Tm	53	16			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	84.34	16
Torihama Dacite	Apatite		Yb	48	14			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	85.34	17
Torihama Dacite	Apatite		Lu	33	10			Phenocryst-Matrix	Sano 2002 10.1016/s0009-2541(01)00366-7	Solid-Melt	CBK addition	15-MAY-2014	86.34	18
